"REF_DATE","GEO","DGUID","Population centre and rural areas","Class of worker","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1440.9","","","","1"
"2013-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1455.2","","","","1"
"2013-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1456.0","","","","1"
"2013-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1424.5","","","","1"
"2013-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1430.3","","","","1"
"2013-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1424.9","","","","1"
"2013-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1385.9","","","","1"
"2014-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1334.5","","","","1"
"2014-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1336.4","","","","1"
"2014-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1342.5","","","","1"
"2014-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1360.8","","","","1"
"2014-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1403.2","","","","1"
"2014-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1425.9","","","","1"
"2014-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1440.5","","","","1"
"2014-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1443.0","","","","1"
"2014-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1420.9","","","","1"
"2014-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1423.4","","","","1"
"2014-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1415.3","","","","1"
"2014-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1379.1","","","","1"
"2015-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1329.2","","","","1"
"2015-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1338.9","","","","1"
"2015-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1336.8","","","","1"
"2015-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1360.3","","","","1"
"2015-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1425.3","","","","1"
"2015-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1447.3","","","","1"
"2015-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1458.0","","","","1"
"2015-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1478.2","","","","1"
"2015-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1431.9","","","","1"
"2015-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1425.3","","","","1"
"2015-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1433.0","","","","1"
"2015-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1416.2","","","","1"
"2016-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1380.5","","","","1"
"2016-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1403.3","","","","1"
"2016-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1391.2","","","","1"
"2016-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1391.6","","","","1"
"2016-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1458.7","","","","1"
"2016-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Goods-producing sector","Persons","249","thousands","3","v1235027640","7.1.1.2","1460.8","","","","1"
